"id","bucket","measure","avg","min","max"
"bst2000-201383","2022-08-02 04:20:00","pusher_right_motor_heat",31.8,31,32
"bst2000-201383","2022-08-02 04:20:00","slave_shaft_drive_heat",37.2,34,41
"bst2000-201383","2022-08-02 04:20:00","slave_shaft_motor_heat",31.6,29,35
"bst2000-201383","2022-08-02 04:10:00","master_shaft_drive_heat",30.6,30,32
"bst2000-201383","2022-08-02 04:10:00","master_shaft_motor_heat",24.2,24,25
"bst2000-201383","2022-08-02 04:10:00","pusher_left_motor_heat",27.2,26,30
"bst2000-201383","2022-08-02 04:10:00","pusher_right_motor_heat",26.8,26,29
"bst2000-201383","2022-08-02 04:10:00","slave_shaft_drive_heat",30.8,30,33
"bst2000-201383","2022-08-02 04:10:00","slave_shaft_motor_heat",27.0,26,28
"bst2000-201383","2022-08-02 04:00:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 04:00:00","master_shaft_motor_heat",24.0,24,24
"bst2000-201383","2022-08-02 04:00:00","pusher_left_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 04:00:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 04:00:00","slave_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 04:00:00","slave_shaft_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 03:50:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:50:00","master_shaft_motor_heat",24.6,24,25
"bst2000-201383","2022-08-02 03:50:00","pusher_left_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:50:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:50:00","slave_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:50:00","slave_shaft_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 03:40:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:40:00","master_shaft_motor_heat",25.0,25,25
"bst2000-201383","2022-08-02 03:40:00","pusher_left_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:40:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:40:00","slave_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:40:00","slave_shaft_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 03:30:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:30:00","master_shaft_motor_heat",25.0,25,25
"bst2000-201383","2022-08-02 03:30:00","pusher_left_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:30:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:30:00","slave_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:30:00","slave_shaft_motor_heat",27.2,27,28
"bst2000-201383","2022-08-02 03:20:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:20:00","master_shaft_motor_heat",25.0,25,25
"bst2000-201383","2022-08-02 03:20:00","pusher_left_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:20:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:20:00","slave_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:20:00","slave_shaft_motor_heat",27.83,27,28
"bst2000-201383","2022-08-02 03:10:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:10:00","master_shaft_motor_heat",25.2,25,26
"bst2000-201383","2022-08-02 03:10:00","pusher_left_motor_heat",26.2,26,27
"bst2000-201383","2022-08-02 03:10:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:10:00","slave_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:10:00","slave_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 03:00:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:00:00","master_shaft_motor_heat",25.6,25,26
"bst2000-201383","2022-08-02 03:00:00","pusher_left_motor_heat",26.4,26,27
"bst2000-201383","2022-08-02 03:00:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 03:00:00","slave_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 03:00:00","slave_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 02:50:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 02:50:00","master_shaft_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:50:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 02:50:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:50:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 02:50:00","slave_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 02:40:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 02:40:00","master_shaft_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:40:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 02:40:00","pusher_right_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:40:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 02:40:00","slave_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 02:30:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 02:30:00","master_shaft_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:30:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 02:30:00","pusher_right_motor_heat",26.6,26,27
"bst2000-201383","2022-08-02 02:30:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 02:30:00","slave_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 02:20:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 02:20:00","master_shaft_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:20:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 02:20:00","pusher_right_motor_heat",26.6,26,27
"bst2000-201383","2022-08-02 02:20:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 02:20:00","slave_shaft_motor_heat",28.4,28,29
"bst2000-201383","2022-08-02 02:10:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 02:10:00","master_shaft_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:10:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 02:10:00","pusher_right_motor_heat",26.67,26,27
"bst2000-201383","2022-08-02 02:10:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 02:10:00","slave_shaft_motor_heat",29.0,29,29
"bst2000-201383","2022-08-02 02:00:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 02:00:00","master_shaft_motor_heat",26.0,26,26
"bst2000-201383","2022-08-02 02:00:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 02:00:00","pusher_right_motor_heat",26.8,26,27
"bst2000-201383","2022-08-02 02:00:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 02:00:00","slave_shaft_motor_heat",29.0,29,29
"bst2000-201383","2022-08-02 01:50:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:50:00","master_shaft_motor_heat",26.8,26,27
"bst2000-201383","2022-08-02 01:50:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:50:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:50:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 01:50:00","slave_shaft_motor_heat",29.0,29,29
"bst2000-201383","2022-08-02 01:40:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:40:00","master_shaft_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:40:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:40:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:40:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 01:40:00","slave_shaft_motor_heat",29.0,29,29
"bst2000-201383","2022-08-02 01:30:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:30:00","master_shaft_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:30:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:30:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:30:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 01:30:00","slave_shaft_motor_heat",29.67,29,30
"bst2000-201383","2022-08-02 01:20:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:20:00","master_shaft_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:20:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:20:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:20:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 01:20:00","slave_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:10:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:10:00","master_shaft_motor_heat",27.2,27,28
"bst2000-201383","2022-08-02 01:10:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:10:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:10:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 01:10:00","slave_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:00:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 01:00:00","master_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 01:00:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:00:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 01:00:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 01:00:00","slave_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:50:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:50:00","master_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 00:50:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:50:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:50:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:50:00","slave_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:40:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:40:00","master_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 00:40:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:40:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:40:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:40:00","slave_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:30:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:30:00","master_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 00:30:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:30:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:30:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:30:00","slave_shaft_motor_heat",30.2,30,31
"bst2000-201383","2022-08-02 00:20:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:20:00","master_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 00:20:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:20:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:20:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:20:00","slave_shaft_motor_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:10:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:10:00","master_shaft_motor_heat",28.0,28,28
"bst2000-201383","2022-08-02 00:10:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:10:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:10:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:10:00","slave_shaft_motor_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:00:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-02 00:00:00","master_shaft_motor_heat",28.8,28,29
"bst2000-201383","2022-08-02 00:00:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:00:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-02 00:00:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-02 00:00:00","slave_shaft_motor_heat",31.0,31,31
"bst2000-201383","2022-08-01 23:50:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:50:00","master_shaft_motor_heat",29.0,29,29
"bst2000-201383","2022-08-01 23:50:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:50:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:50:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 23:50:00","slave_shaft_motor_heat",31.33,31,32
"bst2000-201383","2022-08-01 23:40:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:40:00","master_shaft_motor_heat",29.0,29,29
"bst2000-201383","2022-08-01 23:40:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:40:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:40:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 23:40:00","slave_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 23:30:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:30:00","master_shaft_motor_heat",29.0,29,29
"bst2000-201383","2022-08-01 23:30:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:30:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:30:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 23:30:00","slave_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 23:20:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:20:00","master_shaft_motor_heat",29.8,29,30
"bst2000-201383","2022-08-01 23:20:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:20:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:20:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 23:20:00","slave_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 23:10:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:10:00","master_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:10:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:10:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:10:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 23:10:00","slave_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 23:00:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:00:00","master_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-01 23:00:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:00:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 23:00:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 23:00:00","slave_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 22:50:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:50:00","master_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:50:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:50:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:50:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:50:00","slave_shaft_motor_heat",32.6,32,33
"bst2000-201383","2022-08-01 22:40:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:40:00","master_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:40:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:40:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:40:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:40:00","slave_shaft_motor_heat",33.0,33,33
"bst2000-201383","2022-08-01 22:30:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:30:00","master_shaft_motor_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:30:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:30:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:30:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:30:00","slave_shaft_motor_heat",33.0,33,33
"bst2000-201383","2022-08-01 22:20:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:20:00","master_shaft_motor_heat",30.6,30,31
"bst2000-201383","2022-08-01 22:20:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:20:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:20:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:20:00","slave_shaft_motor_heat",33.0,33,33
"bst2000-201383","2022-08-01 22:10:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:10:00","master_shaft_motor_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:10:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:10:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:10:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:10:00","slave_shaft_motor_heat",33.4,33,34
"bst2000-201383","2022-08-01 22:00:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 22:00:00","master_shaft_motor_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:00:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:00:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 22:00:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 22:00:00","slave_shaft_motor_heat",34.0,34,34
"bst2000-201383","2022-08-01 21:50:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 21:50:00","master_shaft_motor_heat",31.0,31,31
"bst2000-201383","2022-08-01 21:50:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:50:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:50:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 21:50:00","slave_shaft_motor_heat",34.0,34,34
"bst2000-201383","2022-08-01 21:40:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 21:40:00","master_shaft_motor_heat",31.6,31,32
"bst2000-201383","2022-08-01 21:40:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:40:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:40:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 21:40:00","slave_shaft_motor_heat",34.0,34,34
"bst2000-201383","2022-08-01 21:30:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 21:30:00","master_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 21:30:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:30:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:30:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 21:30:00","slave_shaft_motor_heat",34.0,34,34
"bst2000-201383","2022-08-01 21:20:00","master_shaft_drive_heat",30.0,30,30
"bst2000-201383","2022-08-01 21:20:00","master_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 21:20:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:20:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:20:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 21:20:00","slave_shaft_motor_heat",34.33,34,35
"bst2000-201383","2022-08-01 21:10:00","master_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 21:10:00","master_shaft_motor_heat",32.0,32,32
"bst2000-201383","2022-08-01 21:10:00","pusher_left_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:10:00","pusher_right_motor_heat",27.0,27,27
"bst2000-201383","2022-08-01 21:10:00","slave_shaft_drive_heat",31.0,31,31
"bst2000-201383","2022-08-01 21:10:00","slave_shaft_motor_heat",35.0,35,35
